id,listingId,day,month,year
1248,16,4,7,2020
1249,16,4,11,2020
1250,16,3,5,2020
1251,16,3,12,2020
1252,16,2,7,2020
1253,16,7,10,2020
1254,16,4,9,2020
1255,16,2,3,2020
1256,16,6,6,2020
1257,16,5,5,2020
1258,16,3,11,2020
1259,16,4,3,2020
1260,16,4,6,2020
1261,16,2,12,2020
1262,16,3,3,2020
1263,16,1,10,2020
1264,16,1,5,2020
1265,16,5,2,2020
1266,16,4,10,2020
1267,16,1,4,2020
1268,16,2,2,2020
1269,16,6,4,2020
1270,16,1,12,2020
1271,16,7,3,2020
1272,16,6,12,2020
1273,16,3,9,2020
1274,16,6,2,2020
1275,16,7,11,2020
1276,16,4,8,2020
1277,16,4,2,2020
1278,16,4,5,2020
1279,16,5,1,2020
1280,16,6,1,2020
1281,17,6,2,2020
1282,17,1,9,2020
1283,17,2,7,2020
1284,17,2,10,2020
1285,17,7,5,2020
1286,17,1,2,2020
1287,17,3,4,2020
1288,17,1,6,2020
1289,17,3,3,2020
1290,17,6,6,2020
1291,17,5,6,2020
1292,17,4,9,2020
1293,17,2,1,2020
1294,17,4,8,2020
1295,17,7,11,2020
1296,17,5,8,2020
1297,17,5,10,2020
1298,17,1,1,2020
1299,17,4,7,2020
1300,17,1,5,2020
1301,17,4,2,2020
1302,17,2,9,2020
1303,17,4,5,2020
1304,17,5,5,2020
1305,17,6,4,2020
1306,17,1,3,2020
1307,17,3,8,2020
1308,17,1,4,2020
1309,17,4,12,2020
1310,17,2,8,2020
1311,17,5,7,2020
1312,17,7,7,2020
1313,17,2,2,2020
1314,17,1,10,2020
1315,17,5,4,2020
1316,17,6,3,2020
1317,17,7,3,2020
1318,17,4,3,2020
1319,17,5,1,2020
1320,17,7,4,2020
1321,17,6,10,2020
1322,17,3,12,2020
1323,17,5,3,2020
1324,17,3,11,2020
1325,17,7,6,2020
1326,17,6,9,2020
1327,17,3,2,2020
1328,17,6,5,2020
1329,17,2,11,2020
1330,17,2,4,2020
1331,17,4,11,2020
1332,17,2,6,2020
1333,17,6,12,2020
1334,17,7,8,2020
1335,17,1,12,2020
1336,17,1,8,2020
1337,17,2,12,2020
1338,17,6,1,2020
1339,17,6,8,2020
1340,17,4,6,2020
1341,17,7,9,2020
1342,17,3,6,2020
1343,17,2,3,2020
1344,17,5,9,2020
1345,17,7,2,2020
1346,17,4,1,2020
1347,17,3,7,2020
1348,17,4,10,2020
1349,17,7,1,2020
1350,17,5,2,2020
1351,17,7,10,2020
1352,17,3,10,2020
1353,17,5,11,2020
1354,17,1,7,2020
1355,17,3,5,2020
1356,17,7,12,2020
1357,17,3,9,2020
1358,17,2,5,2020
1359,17,4,4,2020
1360,17,3,1,2020
1361,18,2,6,2020
1362,18,6,2,2020
1363,18,2,10,2020
1364,18,2,1,2020
1365,18,1,7,2020
1366,18,3,5,2020
1367,18,2,3,2020
1368,18,5,4,2020
1369,18,3,4,2020
1370,18,2,5,2020
1371,18,3,6,2020
1372,18,7,11,2020
1373,18,2,12,2020
1374,18,2,9,2020
1375,18,1,1,2020
1376,18,6,4,2020
1377,18,4,5,2020
1378,18,2,2,2020
1379,18,2,11,2020
1380,18,5,5,2020
1381,18,1,9,2020
1382,18,4,2,2020
1383,18,3,10,2020
1384,18,1,8,2020
1385,18,1,12,2020
1386,18,3,2,2020
1387,18,3,3,2020
1388,18,4,9,2020
1389,18,1,2,2020
1390,18,4,3,2020
1391,18,7,7,2020
1392,18,7,2,2020
1393,18,5,7,2020
1394,18,7,10,2020
1395,18,4,4,2020
1396,18,7,6,2020
1397,18,3,1,2020
1398,18,4,10,2020
1399,18,5,2,2020
1400,18,3,9,2020
1401,18,7,12,2020
1402,18,5,10,2020
1403,18,3,7,2020
1404,18,6,11,2020
1405,18,6,12,2020
1406,18,6,7,2020
1407,18,6,8,2020
1408,18,5,6,2020
1409,18,5,3,2020
1410,18,1,10,2020
1411,18,4,6,2020
1412,18,1,6,2020
1413,18,4,7,2020
1414,18,7,8,2020
1415,18,4,12,2020
1416,18,6,5,2020
1417,18,7,3,2020
1418,18,4,8,2020
1419,18,5,11,2020
1420,18,6,10,2020
1421,18,3,12,2020
1422,18,1,3,2020
1423,18,4,1,2020
1424,18,5,1,2020
1425,18,6,6,2020
1426,18,2,8,2020
1427,18,1,11,2020
1428,18,7,4,2020
1429,18,2,7,2020
1430,18,4,11,2020
1431,18,6,1,2020
1432,18,6,3,2020
1433,18,6,9,2020
1434,18,3,8,2020
1435,18,3,11,2020
1436,18,5,9,2020
1437,18,1,4,2020
1438,18,1,5,2020
1439,18,7,5,2020
1440,18,5,12,2020
1441,19,6,7,2020
1442,19,5,1,2020
1443,19,4,6,2020
1444,19,7,2,2020
1445,19,1,3,2020
1446,19,5,3,2020
1447,19,1,4,2020
1448,19,2,8,2020
1449,19,6,5,2020
1450,19,1,1,2020
1451,19,6,1,2020
1452,19,5,2,2020
1453,19,7,12,2020
1454,19,2,1,2020
1455,19,2,11,2020
1456,19,4,10,2020
1457,19,3,2,2020
1458,19,4,9,2020
1459,19,5,7,2020
1460,19,7,4,2020
1461,19,5,4,2020
1462,19,5,12,2020
1463,19,6,3,2020
1464,19,6,6,2020
1465,19,6,8,2020
1466,19,5,8,2020
1467,19,7,8,2020
1468,19,4,8,2020
1469,19,1,6,2020
1470,19,3,6,2020
1471,19,2,10,2020
1472,19,2,3,2020
1473,19,5,10,2020
1474,19,4,12,2020
1475,19,7,7,2020
1476,19,3,12,2020
1477,19,3,1,2020
1478,19,7,10,2020
1479,19,6,11,2020
1480,19,4,3,2020
1481,19,4,7,2020
1482,19,2,12,2020
1483,19,7,9,2020
1484,19,2,5,2020
1485,19,5,5,2020
1486,19,7,6,2020
1487,19,2,7,2020
1488,19,3,8,2020
1489,19,6,4,2020
1490,19,4,2,2020
1491,19,1,5,2020
1492,19,3,11,2020
1493,19,2,2,2020
1494,19,4,4,2020
1495,19,6,9,2020
1496,19,3,4,2020
1497,19,6,2,2020
1498,19,1,11,2020
1499,19,3,10,2020
1500,19,5,11,2020
1501,19,3,5,2020
1502,19,3,7,2020
1503,19,1,2,2020
1504,19,7,5,2020
1505,19,1,10,2020
1506,19,7,3,2020
1507,19,4,1,2020
1508,19,6,12,2020
1509,19,2,6,2020
1510,19,1,8,2020
1511,19,1,7,2020
1512,19,2,9,2020
1513,19,3,9,2020
1514,19,5,6,2020
1515,19,1,9,2020
1516,19,4,11,2020
1517,19,2,4,2020
1518,19,7,1,2020
1519,19,3,3,2020
1520,19,6,10,2020
1521,20,1,9,2020
1522,20,4,5,2020
1523,20,2,8,2020
1524,20,7,3,2020
1525,20,3,1,2020
1526,20,3,8,2020
1527,20,2,11,2020
1528,20,5,4,2020
1529,20,4,10,2020
1530,20,7,8,2020
1531,20,4,7,2020
1532,20,6,2,2020
1533,20,6,1,2020
1534,20,7,4,2020
1535,20,5,5,2020
1536,20,3,10,2020
1537,20,5,11,2020
1538,20,2,3,2020
1539,20,5,9,2020
1540,20,6,10,2020
1541,20,3,5,2020
1542,20,2,10,2020
1543,20,7,6,2020
1544,20,4,1,2020
1545,20,5,10,2020
1546,20,6,7,2020
1547,20,3,4,2020
1548,20,2,1,2020
1549,20,3,7,2020
1550,20,5,1,2020
1551,20,6,3,2020
1552,20,1,7,2020
1553,20,2,5,2020
1554,20,1,2,2020
1555,20,6,9,2020
1556,20,2,12,2020
1557,20,5,6,2020
1558,20,7,2,2020
1559,20,7,5,2020
1560,20,3,9,2020
1561,20,3,6,2020
1562,20,1,8,2020
1563,20,5,12,2020
1564,20,3,3,2020
1565,20,1,10,2020
1566,20,1,3,2020
1567,20,4,9,2020
1568,20,1,11,2020
1569,20,1,12,2020
1570,20,2,7,2020
1571,20,6,12,2020
1572,20,4,2,2020
1573,20,6,6,2020
1574,20,3,11,2020
1575,20,2,9,2020
1576,20,4,6,2020
1577,20,6,4,2020
1578,20,7,12,2020
1579,20,7,10,2020
1580,20,3,12,2020
1581,20,5,3,2020
1582,20,5,2,2020
1583,20,2,6,2020
1584,20,2,4,2020
1585,20,4,3,2020
1586,20,2,2,2020
1587,20,5,8,2020
1588,20,1,4,2020
1589,20,4,11,2020
1590,20,4,8,2020
1591,20,7,11,2020
1592,20,7,7,2020
1593,20,5,7,2020
1594,20,1,6,2020
1595,20,4,12,2020
1596,20,7,1,2020
1597,20,6,5,2020
1598,20,6,11,2020
1599,20,7,9,2020
1600,20,1,1,2020
1601,21,6,9,2020
1602,21,1,5,2020
1603,21,6,1,2020
1604,21,5,2,2020
1605,21,4,4,2020
1606,21,4,1,2020
1607,21,1,1,2020
1608,21,5,11,2020
1609,21,2,1,2020
1610,21,3,6,2020
1611,21,4,5,2020
1612,21,4,10,2020
1613,21,5,5,2020
1614,21,3,5,2020
1615,21,1,9,2020
1616,21,1,8,2020
1617,21,5,6,2020
1618,21,1,10,2020
1619,21,1,11,2020
1620,21,6,11,2020
1621,21,7,12,2020
1622,21,3,10,2020
1623,21,3,2,2020
1624,21,1,2,2020
1625,21,3,9,2020
1626,21,7,1,2020
1627,21,6,3,2020
1628,21,5,4,2020
1629,21,2,12,2020
1630,21,3,4,2020
1631,21,5,1,2020
1632,21,1,6,2020
1633,21,7,5,2020
1634,21,7,6,2020
1635,21,7,2,2020
1636,21,5,7,2020
1637,21,7,8,2020
1638,21,3,3,2020
1639,21,6,8,2020
1640,21,5,10,2020
1641,21,2,4,2020
1642,21,7,9,2020
1643,21,2,3,2020
1644,21,6,4,2020
1645,21,7,3,2020
1646,21,6,12,2020
1647,21,5,3,2020
1648,21,3,8,2020
1649,21,2,2,2020
1650,21,4,7,2020
1651,21,2,11,2020
1652,21,2,7,2020
1653,21,5,8,2020
1654,21,2,10,2020
1655,21,3,12,2020
1656,21,2,8,2020
1657,21,4,3,2020
1658,21,6,7,2020
1659,21,1,3,2020
1660,21,3,11,2020
1661,21,1,7,2020
1662,21,5,12,2020
1663,21,6,6,2020
1664,21,2,6,2020
1665,21,3,7,2020
1666,21,1,12,2020
1667,21,4,11,2020
1668,21,6,2,2020
1669,21,3,1,2020
1670,21,6,10,2020
1671,21,7,10,2020
1672,21,4,2,2020
1673,21,6,5,2020
1674,21,4,9,2020
1675,21,2,9,2020
1676,21,4,12,2020
1677,21,4,8,2020
1678,21,2,5,2020
1679,21,4,6,2020
1680,21,7,11,2020
1681,22,7,11,2020
1682,22,5,12,2020
1683,22,2,5,2020
1684,22,2,7,2020
1685,22,7,1,2020
1686,22,1,11,2020
1687,22,7,8,2020
1688,22,1,7,2020
1689,22,3,2,2020
1690,22,1,9,2020
1691,22,7,12,2020
1692,22,2,1,2020
1693,22,2,9,2020
1694,22,1,4,2020
1695,22,2,8,2020
1696,22,6,7,2020
1697,22,7,9,2020
1698,22,4,1,2020
1699,22,4,9,2020
1700,22,5,5,2020
1701,22,3,5,2020
1702,22,3,4,2020
1703,22,3,9,2020
1704,22,3,12,2020
1705,22,4,7,2020
1706,22,2,6,2020
1707,22,3,7,2020
1708,22,7,4,2020
1709,22,4,3,2020
1710,22,2,11,2020
1711,22,6,11,2020
1712,22,6,1,2020
1713,22,6,9,2020
1714,22,3,3,2020
1715,22,2,10,2020
1716,22,4,8,2020
1717,22,4,10,2020
1718,22,7,7,2020
1719,22,5,4,2020
1720,22,1,5,2020
1721,22,5,8,2020
1722,22,4,2,2020
1723,22,5,7,2020
1724,22,5,9,2020
1725,22,6,2,2020
1726,22,4,12,2020
1727,22,1,1,2020
1728,22,4,4,2020
1729,22,6,12,2020
1730,22,6,10,2020
1731,22,1,3,2020
1732,22,3,1,2020
1733,22,7,2,2020
1734,22,7,10,2020
1735,22,2,2,2020
1736,22,4,11,2020
1737,22,7,6,2020
1738,22,5,10,2020
1739,22,4,6,2020
1740,22,5,1,2020
1741,22,7,3,2020
1742,22,5,3,2020
1743,22,3,11,2020
1744,22,5,6,2020
1745,22,2,4,2020
1746,22,6,3,2020
1747,22,4,5,2020
1748,22,3,10,2020
1749,22,6,8,2020
1750,22,6,4,2020
1751,22,3,8,2020
1752,22,6,6,2020
1753,22,1,2,2020
1754,22,2,3,2020
1755,22,1,6,2020
1756,22,1,10,2020
1757,22,5,2,2020
1758,22,5,11,2020
1759,22,1,12,2020
1760,22,7,5,2020
1761,23,1,4,2020
1762,23,7,7,2020
1763,23,7,11,2020
1764,23,6,7,2020
1765,23,2,7,2020
1766,23,1,1,2020
1767,23,3,6,2020
1768,23,4,7,2020
1769,23,4,8,2020
1770,23,6,2,2020
1771,23,3,7,2020
1772,23,2,12,2020
1773,23,2,10,2020
1774,23,1,8,2020
1775,23,2,2,2020
1776,23,1,9,2020
1777,23,4,5,2020
1778,23,4,1,2020
1779,23,7,4,2020
1780,23,1,11,2020
1781,23,6,3,2020
1782,23,1,2,2020
1783,23,2,4,2020
1784,23,3,3,2020
1785,23,3,1,2020
1786,23,4,12,2020
1787,23,1,3,2020
1788,23,6,9,2020
1789,23,1,6,2020
1790,23,7,9,2020
1791,23,2,5,2020
1792,23,5,4,2020
1793,23,4,9,2020
1794,23,5,3,2020
1795,23,5,7,2020
1796,23,6,5,2020
1797,23,7,8,2020
1798,23,4,2,2020
1799,23,6,11,2020
1800,23,7,5,2020
1801,23,4,4,2020
1802,23,5,11,2020
1803,23,3,12,2020
1804,23,7,10,2020
1805,23,1,5,2020
1806,23,3,9,2020
1807,23,2,1,2020
1808,23,5,12,2020
1809,23,7,1,2020
1810,23,3,5,2020
1811,23,5,6,2020
1812,23,6,4,2020
1813,23,3,10,2020
1814,23,7,6,2020
1815,23,4,6,2020
1816,23,1,12,2020
1817,23,5,5,2020
1818,23,3,8,2020
1819,23,5,10,2020
1820,23,4,11,2020
1821,23,5,9,2020
1822,23,2,8,2020
1823,23,1,7,2020
1824,23,3,11,2020
1825,23,5,2,2020
1826,23,2,9,2020
1827,23,6,1,2020
1828,23,5,8,2020
1829,23,6,8,2020
1830,23,2,3,2020
1831,23,3,4,2020
1832,23,2,11,2020
1833,23,5,1,2020
1834,23,6,12,2020
1835,23,7,2,2020
1836,23,4,10,2020
1837,23,6,10,2020
1838,23,7,3,2020
1839,23,6,6,2020
1840,23,3,2,2020
1841,24,3,11,2020
1842,24,1,1,2020
1843,24,4,4,2020
1844,24,2,6,2020
1845,24,3,12,2020
1846,24,2,9,2020
1847,24,6,5,2020
1848,24,7,7,2020
1849,24,4,12,2020
1850,24,4,6,2020
1851,24,3,3,2020
1852,24,3,6,2020
1853,24,1,11,2020
1854,24,2,2,2020
1855,24,4,3,2020
1856,24,5,1,2020
1857,24,1,7,2020
1858,24,6,12,2020
1859,24,7,10,2020
1860,24,6,6,2020
1861,24,2,3,2020
1862,24,1,4,2020
1863,24,7,9,2020
1864,24,5,9,2020
1865,24,6,10,2020
1866,24,4,9,2020
1867,24,5,5,2020
1868,24,7,3,2020
1869,24,2,1,2020
1870,24,1,6,2020
1871,24,4,7,2020
1872,24,6,4,2020
1873,24,2,11,2020
1874,24,1,9,2020
1875,24,1,10,2020
1876,24,5,3,2020
1877,24,2,8,2020
1878,24,4,11,2020
1879,24,3,8,2020
1880,24,3,5,2020
1881,24,2,7,2020
1882,24,6,3,2020
1883,24,5,8,2020
1884,24,4,10,2020
1885,24,7,1,2020
1886,24,3,10,2020
1887,24,5,12,2020
1888,24,5,7,2020
1889,24,7,5,2020
1890,24,6,9,2020
1891,24,2,12,2020
1892,24,6,7,2020
1893,24,7,4,2020
1894,24,1,8,2020
1895,24,5,4,2020
1896,24,1,5,2020
1897,24,1,2,2020
1898,24,3,2,2020
1899,24,6,11,2020
1900,24,5,6,2020
1901,24,7,11,2020
1902,24,7,6,2020
1903,24,6,1,2020
1904,24,1,3,2020
1905,24,3,1,2020
1906,24,1,12,2020
1907,24,6,8,2020
1908,24,4,5,2020
1909,24,6,2,2020
1910,24,7,8,2020
1911,24,5,10,2020
1912,24,4,8,2020
1913,24,3,7,2020
1914,24,3,4,2020
1915,24,2,5,2020
1916,24,3,9,2020
1917,24,2,10,2020
1918,24,7,2,2020
1919,24,4,1,2020
1920,24,2,4,2020
1921,25,2,3,2020
1922,25,6,6,2020
1923,25,5,11,2020
1924,25,7,5,2020
1925,25,1,2,2020
1926,25,2,10,2020
1927,25,7,6,2020
1928,25,5,5,2020
1929,25,2,11,2020
1930,25,6,5,2020
1931,25,5,3,2020
1932,25,6,2,2020
1933,25,2,4,2020
1934,25,6,10,2020
1935,25,4,8,2020
1936,25,3,9,2020
1937,25,1,10,2020
1938,25,1,12,2020
1939,25,1,9,2020
1940,25,5,7,2020
1941,25,7,4,2020
1942,25,7,7,2020
1943,25,7,3,2020
1944,25,5,1,2020
1945,25,4,9,2020
1946,25,1,7,2020
1947,25,6,8,2020
1948,25,4,3,2020
1949,25,4,5,2020
1950,25,1,3,2020
1951,25,4,1,2020
1952,25,3,2,2020
1953,25,7,8,2020
1954,25,1,1,2020
1955,25,5,9,2020
1956,25,3,5,2020
1957,25,2,12,2020
1958,25,2,1,2020
1959,25,2,5,2020
1960,25,3,6,2020
1961,25,6,1,2020
1962,25,6,4,2020
1963,25,4,10,2020
1964,25,4,12,2020
1965,25,7,12,2020
1966,25,2,7,2020
1967,25,7,1,2020
1968,25,3,8,2020
1969,25,1,4,2020
1970,25,5,8,2020
1971,25,6,11,2020
1972,25,2,9,2020
1973,25,5,6,2020
1974,25,4,11,2020
1975,25,6,3,2020
1976,25,5,2,2020
1977,25,5,10,2020
1978,25,7,9,2020
1979,25,4,4,2020
1980,25,3,7,2020
1981,25,5,12,2020
1982,25,1,6,2020
1983,25,3,12,2020
1984,25,6,9,2020
1985,25,3,11,2020
1986,25,7,10,2020
1987,25,2,8,2020
1988,25,7,11,2020
1989,25,4,7,2020
1990,25,2,2,2020
1991,25,1,11,2020
1992,25,6,12,2020
1993,25,1,8,2020
1994,25,3,10,2020
1995,25,3,3,2020
1996,25,4,6,2020
1997,25,7,2,2020
1998,25,3,1,2020
1999,25,6,7,2020
2000,25,2,6,2020
2001,26,1,11,2020
2002,26,5,2,2020
2003,26,5,6,2020
2004,26,1,5,2020
2005,26,6,6,2020
2006,26,2,8,2020
2007,26,4,1,2020
2008,26,6,8,2020
2009,26,4,9,2020
2010,26,3,10,2020
2011,26,4,5,2020
2012,26,5,7,2020
2013,26,4,3,2020
2014,26,5,9,2020
2015,26,5,3,2020
2016,26,1,3,2020
2017,26,6,7,2020
2018,26,4,4,2020
2019,26,4,12,2020
2020,26,6,4,2020
2021,26,6,11,2020
2022,26,4,7,2020
2023,26,2,9,2020
2024,26,2,7,2020
2025,26,1,8,2020
2026,26,3,2,2020
2027,26,6,5,2020
2028,26,4,10,2020
2029,26,1,1,2020
2030,26,5,4,2020
2031,26,3,6,2020
2032,26,3,1,2020
2033,26,3,5,2020
2034,26,7,3,2020
2035,26,1,7,2020
2036,26,6,12,2020
2037,26,1,10,2020
2038,26,7,5,2020
2039,26,5,5,2020
2040,26,3,3,2020
2041,26,6,2,2020
2042,26,5,8,2020
2043,26,2,3,2020
2044,26,1,9,2020
2045,26,2,10,2020
2046,26,7,8,2020
2047,26,5,10,2020
2048,26,2,12,2020
2049,26,3,11,2020
2050,26,1,4,2020
2051,26,6,10,2020
2052,26,6,1,2020
2053,26,7,4,2020
2054,26,6,3,2020
2055,26,3,9,2020
2056,26,7,9,2020
2057,26,3,8,2020
2058,26,2,5,2020
2059,26,1,2,2020
2060,26,7,11,2020
2061,26,7,1,2020
2062,26,5,1,2020
2063,26,1,6,2020
2064,26,3,7,2020
2065,26,7,6,2020
2066,26,3,12,2020
2067,26,4,11,2020
2068,26,1,12,2020
2069,26,2,2,2020
2070,26,7,12,2020
2071,26,5,12,2020
2072,26,7,10,2020
2073,26,2,4,2020
2074,26,7,2,2020
2075,26,7,7,2020
2076,26,2,11,2020
2077,26,2,1,2020
2078,26,2,6,2020
2079,26,4,8,2020
2080,26,6,9,2020
2081,27,5,10,2020
2082,27,6,3,2020
2083,27,6,6,2020
2084,27,7,3,2020
2085,27,4,10,2020
2086,27,7,12,2020
2087,27,2,3,2020
2088,27,2,12,2020
2089,27,5,12,2020
2090,27,2,5,2020
2091,27,3,2,2020
2092,27,6,4,2020
2093,27,6,9,2020
2094,27,3,11,2020
2095,27,4,8,2020
2096,27,6,1,2020
2097,27,4,1,2020
2098,27,1,11,2020
2099,27,1,5,2020
2100,27,2,6,2020
2101,27,7,8,2020
2102,27,5,3,2020
2103,27,2,11,2020
2104,27,2,1,2020
2105,27,7,1,2020
2106,27,3,12,2020
2107,27,7,7,2020
2108,27,2,2,2020
2109,27,4,7,2020
2110,27,3,1,2020
2111,27,6,2,2020
2112,27,7,11,2020
2113,27,1,6,2020
2114,27,7,10,2020
2115,27,3,3,2020
2116,27,7,9,2020
2117,27,2,10,2020
2118,27,4,2,2020
2119,27,5,2,2020
2120,27,4,12,2020
2121,27,2,9,2020
2122,27,1,9,2020
2123,27,3,7,2020
2124,27,5,8,2020
2125,27,1,12,2020
2126,27,5,5,2020
2127,27,3,5,2020
2128,27,4,9,2020
2129,27,5,6,2020
2130,27,3,6,2020
2131,27,2,4,2020
2132,27,7,6,2020
2133,27,4,6,2020
2134,27,1,2,2020
2135,27,4,11,2020
2136,27,3,10,2020
2137,27,4,3,2020
2138,27,1,4,2020
2139,27,6,8,2020
2140,27,5,9,2020
2141,27,2,8,2020
2142,27,1,7,2020
2143,27,7,4,2020
2144,27,1,10,2020
2145,27,7,5,2020
2146,27,3,9,2020
2147,27,6,10,2020
2148,27,6,5,2020
2149,27,3,4,2020
2150,27,5,1,2020
2151,27,6,12,2020
2152,27,5,7,2020
2153,27,6,11,2020
2154,27,1,1,2020
2155,27,5,11,2020
2156,27,4,4,2020
2157,27,3,8,2020
2158,27,5,4,2020
2159,27,4,5,2020
2160,27,7,2,2020
2161,28,7,11,2020
2162,28,7,5,2020
2163,28,1,4,2020
2164,28,1,12,2020
2165,28,3,4,2020
2166,28,5,12,2020
2167,28,1,6,2020
2168,28,6,6,2020
2169,28,1,10,2020
2170,28,6,2,2020
2171,28,2,10,2020
2172,28,4,8,2020
2173,28,4,11,2020
2174,28,2,2,2020
2175,28,2,4,2020
2176,28,1,1,2020
2177,28,7,2,2020
2178,28,6,9,2020
2179,28,7,1,2020
2180,28,3,2,2020
2181,28,3,8,2020
2182,28,6,11,2020
2183,28,5,9,2020
2184,28,6,10,2020
2185,28,3,1,2020
2186,28,1,11,2020
2187,28,4,3,2020
2188,28,4,5,2020
2189,28,5,11,2020
2190,28,1,2,2020
2191,28,1,7,2020
2192,28,1,9,2020
2193,28,5,1,2020
2194,28,3,11,2020
2195,28,1,5,2020
2196,28,3,6,2020
2197,28,4,4,2020
2198,28,2,5,2020
2199,28,5,2,2020
2200,28,3,7,2020
2201,28,7,10,2020
2202,28,6,7,2020
2203,28,1,8,2020
2204,28,6,12,2020
2205,28,2,12,2020
2206,28,4,9,2020
2207,28,3,10,2020
2208,28,5,8,2020
2209,28,5,4,2020
2210,28,7,9,2020
2211,28,6,5,2020
2212,28,6,3,2020
2213,28,5,6,2020
2214,28,5,7,2020
2215,28,2,7,2020
2216,28,6,1,2020
2217,28,1,3,2020
2218,28,7,7,2020
2219,28,7,6,2020
2220,28,4,10,2020
2221,28,5,3,2020
2222,28,5,5,2020
2223,28,4,2,2020
2224,28,7,4,2020
2225,28,3,3,2020
2226,28,6,4,2020
2227,28,4,6,2020
2228,28,3,5,2020
2229,28,3,9,2020
2230,28,4,1,2020
2231,28,4,7,2020
2232,28,2,8,2020
2233,28,2,6,2020
2234,28,7,3,2020
2235,28,2,1,2020
2236,28,7,12,2020
2237,28,5,10,2020
2238,28,3,12,2020
2239,28,7,8,2020
2240,28,2,11,2020
2241,29,3,3,2020
2242,29,3,12,2020
2243,29,3,8,2020
2244,29,1,1,2020
2245,29,5,5,2020
2246,29,1,7,2020
2247,29,6,2,2020
2248,29,3,7,2020
2249,29,6,7,2020
2250,29,3,2,2020
2251,29,4,11,2020
2252,29,4,3,2020
2253,29,3,9,2020
2254,29,2,3,2020
2255,29,7,4,2020
2256,29,2,11,2020
2257,29,5,2,2020
2258,29,7,7,2020
2259,29,4,12,2020
2260,29,6,9,2020
2261,29,4,10,2020
2262,29,7,5,2020
2263,29,5,9,2020
2264,29,7,10,2020
2265,29,2,7,2020
2266,29,5,8,2020
2267,29,7,11,2020
2268,29,4,6,2020
2269,29,3,10,2020
2270,29,4,7,2020
2271,29,5,11,2020
2272,29,3,4,2020
2273,29,2,8,2020
2274,29,1,8,2020
2275,29,7,3,2020
2276,29,6,6,2020
2277,29,5,1,2020
2278,29,7,6,2020
2279,29,1,9,2020
2280,29,5,12,2020
2281,29,1,3,2020
2282,29,4,2,2020
2283,29,4,4,2020
2284,29,5,4,2020
2285,29,2,1,2020
2286,29,6,4,2020
2287,29,1,12,2020
2288,29,7,1,2020
2289,29,2,4,2020
2290,29,1,11,2020
2291,29,1,2,2020
2292,29,6,10,2020
2293,29,4,5,2020
2294,29,6,11,2020
2295,29,2,9,2020
2296,29,6,5,2020
2297,29,6,8,2020
2298,29,6,12,2020
2299,29,3,11,2020
2300,29,3,1,2020
2301,29,1,10,2020
2302,29,2,2,2020
2303,29,4,9,2020
2304,29,7,9,2020
2305,29,7,12,2020
2306,29,5,10,2020
2307,29,1,6,2020
2308,29,5,6,2020
2309,29,5,7,2020
2310,29,2,6,2020
2311,29,3,5,2020
2312,29,2,5,2020
2313,29,1,4,2020
2314,29,7,8,2020
2315,29,7,2,2020
2316,29,3,6,2020
2317,29,5,3,2020
2318,29,6,1,2020
2319,29,1,5,2020
2320,29,2,10,2020
2321,30,6,1,2020
2322,30,6,7,2020
2323,30,2,6,2020
2324,30,2,1,2020
2325,30,1,10,2020
2326,30,1,7,2020
2327,30,7,8,2020
2328,30,1,11,2020
2329,30,1,8,2020
2330,30,4,9,2020
2331,30,4,7,2020
2332,30,3,8,2020
2333,30,7,4,2020
2334,30,7,11,2020
2335,30,1,3,2020
2336,30,3,11,2020
2337,30,4,1,2020
2338,30,3,12,2020
2339,30,2,11,2020
2340,30,4,5,2020
2341,30,6,4,2020
2342,30,4,2,2020
2343,30,4,3,2020
2344,30,3,3,2020
2345,30,2,2,2020
2346,30,1,4,2020
2347,30,7,2,2020
2348,30,4,4,2020
2349,30,3,9,2020
2350,30,7,6,2020
2351,30,1,9,2020
2352,30,5,3,2020
2353,30,2,7,2020
2354,30,5,7,2020
2355,30,7,3,2020
2356,30,5,9,2020
2357,30,5,8,2020
2358,30,6,12,2020
2359,30,1,5,2020
2360,30,2,10,2020
2361,30,3,6,2020
2362,30,5,4,2020
2363,30,6,5,2020
2364,30,6,3,2020
2365,30,6,2,2020
2366,30,7,12,2020
2367,30,4,8,2020
2368,30,6,11,2020
2369,30,6,6,2020
2370,30,7,9,2020
2371,30,2,4,2020
2372,30,1,1,2020
2373,30,2,12,2020
2374,30,1,2,2020
2375,30,2,9,2020
2376,30,3,4,2020
2377,30,7,5,2020
2378,30,5,5,2020
2379,30,5,10,2020
2380,30,4,10,2020
2381,30,2,8,2020
2382,30,3,2,2020
2383,30,4,11,2020
2384,30,3,10,2020
2385,30,7,1,2020
2386,30,4,6,2020
2387,30,5,2,2020
2388,30,2,5,2020
2389,30,6,8,2020
2390,30,5,12,2020
2391,30,6,10,2020
2392,30,6,9,2020
2393,30,5,11,2020
2394,30,3,1,2020
2395,30,7,10,2020
2396,30,7,7,2020
2397,30,3,5,2020
2398,30,4,12,2020
2399,30,2,3,2020
2400,30,1,6,2020
2401,31,5,4,2020
2402,31,3,3,2020
2403,31,4,10,2020
2404,31,2,4,2020
2405,31,7,3,2020
2406,31,7,11,2020
2407,31,1,2,2020
2408,31,5,2,2020
2409,31,5,1,2020
2410,31,5,6,2020
2411,31,3,6,2020
2412,31,2,7,2020
